,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
/home/lucas/Lux/res/readability/input_texts/413.txt,44.05572815533981,54.885145631067964,14.890573307443368,-37.34106796116501,49.09644012944984,133.42071197411002,27.698178070456937,31.333333333333332,14.979539482200646,5.268608414239482,1.6504854368932038,103.0,0.75,0.5436893203883495,1628,510,309,168,3,4,94,61,122,4,8,0,0,0,15,0,2,0
/home/lucas/Lux/res/readability/input_texts/414.txt,13.521315789473686,16.832360446570974,9.373064397129188,60.16337719298247,17.569696969696974,53.493620414673046,12.746794344808963,6.5,10.879400797448167,4.425837320574162,1.3157894736842106,34.833333333333336,1.0,0.7033492822966507,925,275,209,147,6,6,39,19,73,7,1,0,0,0,5,1,1,0
/home/lucas/Lux/res/readability/input_texts/415.txt,12.268958333333334,14.5615625,12.916883697916667,49.846875000000026,14.600000000000001,51.60416666666667,12.486832980505138,6.625,10.830389583333332,5.09375,1.5677083333333333,24.0,1.0,0.6875,978,301,192,132,8,8,53,24,73,10,7,0,0,0,3,0,1,0
/home/lucas/Lux/res/readability/input_texts/416.txt,108.71507042253522,139.14464788732394,7.283160225352116,-178.53626760563378,115.43098591549297,297.7323943661972,22.748417658131498,39.0,20.002442253521124,3.943661971830986,1.147887323943662,284.0,1.0,0.5422535211267606,1120,326,284,154,1,1,39,13,41,9,7,0,0,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/417.txt,16.767968749999998,21.190325520833333,10.07991446484375,50.838489583333356,20.347916666666666,61.416666666666664,13.246950765959598,8.0,11.242258854166668,4.51953125,1.33203125,42.666666666666664,1.0,0.64453125,1157,341,256,165,6,6,48,21,89,10,2,0,0,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/418.txt,35.0359090909091,43.198727272727275,13.026004539393941,-9.18613636363635,38.333333333333336,102.5,21.16590212458495,16.5,12.704742424242424,4.963636363636364,1.5636363636363637,82.5,1.0,0.4484848484848485,819,258,165,74,2,2,33,22,52,12,3,0,1,0,6,0,0,0
/home/lucas/Lux/res/readability/input_texts/419.txt,14.778506787330318,17.09081962155492,10.40623030944056,49.03708144796382,16.46581653640477,54.97573015220074,11.711047752203891,7.176470588235294,10.77116334841629,4.606643356643357,1.4615384615384615,33.64705882352941,1.0,0.49475524475524474,2635,836,572,283,17,17,122,43,198,15,10,2,3,2,3,1,0,3
/home/lucas/Lux/res/readability/input_texts/420.txt,14.976921373200444,18.153717238833515,11.854268395348843,47.25367294204504,19.09206349206349,57.6969361387966,14.972189997378647,8.11111111111111,11.590361055740125,4.853820598006645,1.4850498338870433,33.44444444444444,1.0,0.6611295681063123,1461,447,301,199,9,9,73,43,120,7,1,0,0,0,4,0,1,1
/home/lucas/Lux/res/readability/input_texts/421.txt,16.919964871194384,20.869219359875096,11.772937302367946,43.59971311475411,20.858756180067658,63.98659901118918,15.334620267477112,9.714285714285714,10.873623289097061,4.817850637522769,1.459016393442623,39.214285714285715,1.0,0.5154826958105647,2645,801,549,283,14,14,136,71,184,11,11,1,3,3,5,0,0,0
/home/lucas/Lux/res/readability/input_texts/422.txt,34.440298507462686,43.008121890547265,8.550205458955226,7.254950248756245,39.091542288557214,107.43034825870646,18.0,16.166666666666668,12.633571393034826,4.197761194029851,1.287313432835821,89.33333333333333,1.0,0.4944029850746269,2250,690,536,265,6,6,97,45,155,17,6,0,0,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/423.txt,32.058884892086326,39.61467625899281,16.599122733812948,-10.996708633093505,34.99424460431654,105.1115107913669,22.364916731037084,24.75,15.71708129496403,5.58273381294964,1.7410071942446044,69.5,0.6666666666666666,0.6546762589928058,1552,484,278,182,4,6,99,50,152,5,2,0,0,1,17,0,1,2
/home/lucas/Lux/res/readability/input_texts/424.txt,68.40741754122938,85.95399550224886,13.994015010494756,-98.38506559220386,75.09580209895053,194.0363568215892,35.4037034920393,45.5,17.872937181409295,5.097451274362818,1.6071964017991005,166.75,1.0,0.5067466266866567,3400,1072,667,338,4,4,182,140,252,30,9,0,0,0,13,0,0,0
/home/lucas/Lux/res/readability/input_texts/425.txt,13.577602339181286,15.549284750337385,12.81763924561404,44.57479757085024,17.77453891138102,55.25506072874494,14.961476626107792,7.615384615384615,10.85106914080072,5.058479532163743,1.6023391812865497,26.307692307692307,1.0,0.5380116959064327,1730,548,342,184,13,13,99,62,128,13,3,0,0,0,2,0,2,0
/home/lucas/Lux/res/readability/input_texts/426.txt,8.51545454545455,10.214590909090909,9.74042000454546,69.63318181818184,11.454545454545455,42.27272727272727,10.198484689028783,4.454545454545454,11.303363636363637,4.595454545454546,1.3818181818181818,20.0,1.0,0.6090909090909091,1011,304,220,134,11,11,49,19,93,6,3,0,0,3,1,0,4,0
/home/lucas/Lux/res/readability/input_texts/427.txt,10.631053921568629,12.996558823529412,6.352265062745097,75.61599264705885,14.78921568627451,42.85539215686275,9.98212002188447,3.5,8.3755,3.925490196078431,1.1686274509803922,31.875,1.0,0.5607843137254902,1001,298,255,143,8,8,28,13,51,10,1,0,0,2,0,0,3,1
/home/lucas/Lux/res/readability/input_texts/428.txt,22.645861597374182,28.31719365426696,10.127720049234139,34.44874863238514,26.744967177242888,77.36570021881838,15.918010682763812,11.5625,10.94430919037199,4.49781181619256,1.3522975929978118,57.125,1.0,0.4474835886214442,4111,1236,914,409,16,16,185,89,259,31,6,0,1,1,11,1,4,1
/home/lucas/Lux/res/readability/input_texts/429.txt,26.195977443609028,32.444882518796994,10.339726104166669,23.276842105263185,31.057142857142857,87.18233082706766,18.62964216755183,14.357142857142858,11.923155889724312,4.5230263157894735,1.388157894736842,65.14285714285714,1.0,0.5263157894736842,4125,1266,912,480,14,14,201,114,292,20,13,1,4,1,17,0,2,0
/home/lucas/Lux/res/readability/input_texts/430.txt,18.08712709192336,23.04376182391463,12.75542921052632,40.32061544991513,21.0390977443609,70.59434877516371,14.526367287968176,12.0,12.07677426631094,4.976230899830221,1.4634974533106961,42.07142857142857,1.0,0.4567062818336163,2931,862,589,269,14,14,168,62,237,17,6,0,0,5,10,0,4,2
/home/lucas/Lux/res/readability/input_texts/431.txt,15.87116300158694,19.290165495352532,11.467162546134666,46.20371117660397,18.37234187259125,62.88846066651553,13.180194675759576,9.636363636363637,12.886815030605305,4.775561097256858,1.4613466334164589,36.45454545454545,1.0,0.5536159600997507,1915,586,401,222,11,11,106,38,189,9,0,0,1,4,1,0,1,0
/home/lucas/Lux/res/readability/input_texts/432.txt,23.586274813895788,27.985366004962778,13.857342111662533,15.684027605459093,28.785235732009927,85.1144540942928,21.062391868188442,17.5,12.325720347394542,5.143920595533499,1.6550868486352357,50.375,1.0,0.5459057071960298,2073,667,403,220,8,8,140,87,158,14,10,0,0,1,11,0,1,1
