filename,nbWord,nbConcepts,nbUniqueConcepts,conceptsWordsRatio,uniqueConceptsWordsRatio,nbNodes,radius,diameter,assortativity,density,textDensityMean,textDensityStd,nbTypesMean,nbTypesStd,nbLinkInMean,nbLinkInStd,nbLinkOutMean,nbLinkOutStd,nbNodes_DBPedia,density_DBPedia,nbNodes_Schema,density_Schema,nbNodes_yago,density_yago
455,2372.0,172.0,64.0,0.07251264755480608,0.026981450252951095,546.0,5.0,9.0,-0.05887871413966081,0.013186813186813187,2.6483055638119137,3.3441925844401856,26.234375,14.668995990161529,40346.703125,84965.15965983493,718.203125,532.8220323102587,102.0,0.04581634634051641,84.0,0.02983362019506598,485.0,0.013640623668739882
153,1572.0,127.0,65.0,0.08078880407124682,0.041348600508905854,827.0,4.0,8.0,-0.24903041222160313,0.006789615606454087,3.3982155036276813,4.14682340843521,27.29230769230769,22.584353383514863,23766.676923076924,83419.9992106869,438.0615384615385,424.6467084321372,109.0,0.032789670404349304,87.0,0.023790430366212242,758.0,0.007023279645036825
1264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
268,1387.0,134.0,68.0,0.0966113914924297,0.049026676279740444,816.0,4.0,7.0,-0.32111215913653274,0.006291350896186695,4.321797236854657,5.093191258678361,21.86764705882353,25.599232761805176,19285.720588235294,78784.7624715677,400.1470588235294,410.01482271289984,115.0,0.02410373760488177,86.0,0.016415868673050615,748.0,0.006589638411041671
1059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
371,1933.0,190.0,99.0,0.0982928091050181,0.0512157268494568,1094.0,4.0,7.0,-0.3061923655388298,0.004827128260109622,4.2176754032042645,5.153369120226922,21.87878787878788,25.228360154923266,13273.272727272728,63354.9518013699,412.6161616161616,384.09954273430367,173.0,0.018752520500067215,130.0,0.012999403697078115,985.0,0.005078205604391069
1254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
278,2054.0,106.0,57.0,0.05160662122687439,0.027750730282375853,938.0,4.0,7.0,-0.2959199800278233,0.0059892639258350725,1.9276697754828387,2.7435197676408904,34.64912280701754,32.890830177373886,14118.333333333334,80330.17547473159,449.49122807017545,355.57209266328533,96.0,0.039912280701754385,76.0,0.025614035087719297,877.0,0.006143817393251173
149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
870,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
436,1984.0,90.0,41.0,0.04536290322580645,0.02066532258064516,407.0,4.0,8.0,-0.24009248232026464,0.012732840319047216,2.2720820248785474,3.4672663903973695,19.878048780487806,15.198194889527489,24038.829268292684,97362.20279611753,340.8536585365854,347.64079870699794,78.0,0.04395604395604396,58.0,0.03508771929824561,350.0,0.013835448219402375
952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
5,931.0,74.0,36.0,0.079484425349087,0.03866809881847476,672.0,4.0,6.0,-0.3171628806337999,0.008289865871833085,4.165228643120889,4.904526315936554,38.388888888888886,34.38691432134046,3015.3611111111113,6486.830000310792,414.27777777777777,318.2064852952413,67.0,0.05336951605608322,47.0,0.037927844588344126,626.0,0.00864408945686901
681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
465,1194.0,72.0,28.0,0.06030150753768844,0.023450586264656615,378.0,4.0,6.0,-0.28984883767001796,0.01359942739253084,4.106058466316962,4.970374367773978,26.25,17.66882848408462,10725.035714285714,26110.655395399324,450.60714285714283,395.51344019837177,61.0,0.05901639344262295,44.0,0.05391120507399577,326.0,0.014969325153374234
836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
790,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
912,2187.0,79.0,42.0,0.0361225422953818,0.019204389574759947,534.0,4.0,6.0,-0.29491670331193487,0.008558719986508421,3.0276018275896384,4.421341998503277,18.357142857142858,18.641762419965794,20062.166666666668,93853.41495776341,366.76190476190476,320.5851650849776,84.0,0.029546758462421115,57.0,0.02756892230576441,474.0,0.00929518915977556
1007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1140,1929.0,343.0,275.0,0.1778123379989632,0.14256091238983928,1493.0,4.0,7.0,-0.2614880045511228,0.007909116538484329,1.2975475781995098,2.6570806312300337,32.28,13.443408658656345,12906.225454545454,25641.147022139794,670.48,346.39419814582766,327.0,0.022044614547569463,296.0,0.011589555657352268,1416.0,0.0070871014753149265
1410,913.0,89.0,29.0,0.09748083242059145,0.03176341730558598,366.0,4.0,7.0,-0.23233623880021967,0.014911295755670335,3.0581575903693214,3.757700234104967,26.06896551724138,22.710974158008007,28062.620689655174,111505.19449456118,543.3793103448276,381.8843852658409,53.0,0.07619738751814223,39.0,0.05128205128205128,328.0,0.015570224509584545
213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1033,1014.0,65.0,34.0,0.0641025641025641,0.03353057199211045,253.0,5.0,9.0,-0.21088017153784688,0.020013802622498276,1.8972508976256062,2.500907546679344,14.323529411764707,12.335316558648834,22482.470588235294,103411.19951813028,380.2647058823529,349.8030797987322,64.0,0.040674603174603176,45.0,0.029292929292929294,210.0,0.02328548644338118
277,2475.0,98.0,45.0,0.039595959595959594,0.01818181818181818,402.0,4.0,8.0,-0.24988780843448052,0.012853438542946117,4.2795737813657375,5.195935009758758,16.955555555555556,13.561310253897634,3394.9777777777776,8833.80255983644,296.02222222222224,255.03145678644682,82.0,0.037639265281541705,63.0,0.025089605734767026,344.0,0.014272154044341989
1032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1450,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
332,959.0,47.0,30.0,0.049009384775808136,0.03128258602711158,420.0,4.0,7.0,-0.30929673473899694,0.012046823502670757,4.1047288831367785,4.5003202145166386,24.633333333333333,31.052088854410783,33246.333333333336,112772.75056896008,490.56666666666666,446.6480108044315,59.0,0.049678550555230856,40.0,0.038461538461538464,377.0,0.012980416502059935
1155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
471,892.0,38.0,29.0,0.042600896860986545,0.032511210762331835,442.0,4.0,8.0,-0.26233608810735354,0.010075825201875622,3.6195854980457964,4.226606332793232,21.586206896551722,28.86534402380069,23913.0,111833.53835176576,407.51724137931035,337.69631538835716,62.0,0.03807509254362771,44.0,0.03276955602536998,391.0,0.011213850088530396
261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1242,891.0,57.0,36.0,0.06397306397306397,0.04040404040404041,525.0,4.0,7.0,-0.3015801390023317,0.009669211195928753,4.018357205628523,4.427491464154406,26.52777777777778,27.23813310529428,27088.972222222223,105785.15462758734,361.97222222222223,392.20774583766416,67.0,0.046585255540479424,47.0,0.03330249768732655,479.0,0.010193831290781876
1220,1067.0,47.0,32.0,0.044048734770384255,0.02999062792877226,357.0,4.0,8.0,-0.2900092555995068,0.013895445818776948,4.424979234249658,5.3657440674258154,19.4375,19.382559009325885,2924.75,6718.388376314665,314.25,286.3387417028999,63.0,0.04249871991807476,41.0,0.036585365853658534,315.0,0.015165301789505611
878,1023.0,110.0,53.0,0.10752688172043011,0.05180840664711633,661.0,4.0,8.0,-0.2908296558390023,0.008210700041259799,3.290972964048421,4.921957994267549,25.132075471698112,26.50741280148378,4276.603773584906,6111.594904520987,361.20754716981133,293.6758807970245,94.0,0.03202928391672386,68.0,0.027216856892010536,602.0,0.008662196449991985
1092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1339,1755.0,135.0,67.0,0.07692307692307693,0.038176638176638175,654.0,5.0,8.0,-0.17883036595519364,0.00853740206340063,2.665205417198237,3.3989000675375913,21.402985074626866,20.067096185006058,6531.373134328358,22124.480734161723,314.95522388059703,282.67862839330996,123.0,0.025189924030387844,94.0,0.019217570350034317,567.0,0.009510099027177943
1319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
150,1154.0,75.0,34.0,0.06499133448873484,0.029462738301559793,290.0,4.0,7.0,-0.3057291143854287,0.0173249015630593,3.0554847213115375,3.762942045457585,15.235294117647058,15.358574580630489,1675.9411764705883,3251.3537899047574,249.2941176470588,149.1328916676755,55.0,0.03636363636363636,42.0,0.018583042973286876,258.0,0.019123457907278377
269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
174,1483.0,73.0,26.0,0.049224544841537425,0.01753202966958867,200.0,4.0,8.0,-0.281912428104372,0.019145728643216082,4.4358053445600225,5.162874895450037,8.26923076923077,11.898796617588921,1231.576923076923,2190.1652584833537,228.84615384615384,166.8921098535247,55.0,0.027609427609427608,35.0,0.020168067226890758,159.0,0.02380383727410238
1127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
680,2409.0,141.0,71.0,0.058530510585305104,0.0294728102947281,748.0,4.0,8.0,-0.2012271890892468,0.006650487869481491,3.1593202433937595,3.62439493701809,18.760563380281692,24.490564316235613,16291.901408450703,75887.48137611366,355.07042253521126,310.7933203889894,127.0,0.019997500312460944,92.0,0.015050167224080268,667.0,0.0071991031511271395
996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1411,2082.0,103.0,32.0,0.0494716618635927,0.01536983669548511,283.0,4.0,8.0,-0.3126117343732104,0.015838408139738868,3.8128151290671957,4.483653398305567,13.46875,13.205075669510569,3130.03125,12307.470171821398,282.9375,290.8530489676015,61.0,0.03770491803278689,45.0,0.02727272727272727,238.0,0.018154097081870723
1090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
830,2495.0,111.0,61.0,0.04448897795591182,0.024448897795591184,601.0,5.0,9.0,-0.3287527999146365,0.00816971713810316,3.2862119948631974,3.8154655074040975,17.065573770491802,20.05310069843582,19104.688524590165,80647.7728849125,338.4590163934426,375.1713302064386,104.0,0.02557879014189694,76.0,0.01719298245614035,541.0,0.008612309166837818
1187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
593,2544.0,146.0,80.0,0.05738993710691824,0.031446540880503145,898.0,4.0,8.0,-0.3058119213437587,0.00587208537242429,2.295934014321429,2.8527692487108065,21.3875,21.170435606052134,3896.375,15886.828204817191,324.5,246.74901215607733,140.0,0.01891058581706064,96.0,0.013596491228070176,818.0,0.006233671402022427
541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
564,1317.0,70.0,30.0,0.05315110098709187,0.022779043280182234,360.0,4.0,8.0,-0.30346034129370525,0.01400495202723615,2.6757695194896596,3.3791865684001667,21.833333333333332,24.656416789324616,1122.8,1977.0845438001213,246.1,177.94387692003713,52.0,0.0444947209653092,40.0,0.03333333333333333,325.0,0.015175688509021842
717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1437,3065.0,149.0,58.0,0.04861337683523654,0.01892332789559543,806.0,4.0,7.0,-0.31557638489372125,0.006553334463572893,2.961773850141956,3.5919609331486884,27.32758620689655,23.615736958745057,22970.362068965518,83620.26946873634,479.0,413.995627163313,99.0,0.037311894454751596,71.0,0.026559356136820925,748.0,0.0066325909699403674
711,2392.0,134.0,68.0,0.056020066889632104,0.028428093645484948,756.0,4.0,8.0,-0.26915795446241597,0.007540558533936017,3.6750389703638966,4.333692597218113,24.970588235294116,24.557238413093373,12660.029411764706,73867.4532317198,384.3529411764706,330.4804330198636,117.0,0.02976716769820218,87.0,0.019513499064421277,684.0,0.007915714126702798
1200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
1122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,
